,following,username,twitter_id
0,"[483570169, 1156401230983225344, 1684077456, 309461364, 1257485720530358272, 393508260, 1348757439907295232, 1579652067009896449, 1210757649903390735, 1492960146791743489, 28251407, 1551437852000415744, 1434578681641504768, 3351147797, 590157936, 1401683444116213761, 1424434281603112965, 331217500, 2161433492, 1378471214155436033, 1308948184966856704, 1533900905078218754, 1280539352909692930, 1319102155731750912, 1501345684653441035, 941675261858406400, 1502707057132249093, 1524507941331779584, 1580929506642214912, 1407101032040128519, 1534666124629008385, 1403162818778742789, 1136051142562070529, 1426748601125031937, 1074791792330113024, 1265362776064696320, 752963559211040770, 1448065864658522113, 1945925785, 1570218337149370370, 1409264543780556806, 938956991904415744, 33660979, 1429932606704005120, 842480281156276225, 733893900, 1684833541, 1565054187330732034, 2292312448, 836759538, 1487471915711279110, 934091070794878977, 764857465687056385, 1278083650958110722, 2544009794, 1483084377965961218, 1164341100716417025, 722959094, 1137513389901701126, 3003888903, 1273411422941216776, 108836788, 772399166, 1394329107937304577, 1363671340818038785, 188357032, 1078442525667528707, 1472536903, 1278045131631976450, 1265298365417500672, 1013796184945815553, 3658801753, 1291914996990042114, 1195543676635795456, 1423049192843382786, 1298247232647503872, 1331663388053811201, 1213524171315019776, 1296225256424853504, 1257353044859260930, 1182888953164320768, 1114743679153995777, 1537090496442470400, 51358274, 1283183158255587330, 1206056862166265857, 1453202827069857803, 1275473997455659008, 1088914039915327493, 1286770542553362432, 58334782, 1408479326132125702, 1282075894115373064, 1370413278040633349, 364167639, 1307448843726991363, 205301986, 3438690640, 1251699712987709440, 1269795410941546496, 1302480095253270528, 381436615, 1426902607969271811, 1297723136469860352, 3111152740, 2908570082, 828381517332283392, 1014167111483224065, 1156289226608205824, 1249865661725147140, 1421945863853723649, 1510323862520619016, 1292533672978128896, 414418126, 3308931284, 2971377297, 1294126689878970368, 432887330, 1427325094389485568, 1338252905451839494, 3095780919, 1289648086801842178, 4175199322, 2322679629, 1296272473894387715, 901868407758389248, 364041359, 1393406576715763713, 1410004406, 1294832597298819072, 1378047288879251465, 2859201519, 840556136222855174, 820868181862584321, 2414176300, 2884198676, 769361528050941952, 838065729572323328, 1076562291229896706, 1231618802250657792, 1060041693213339648, 935207766297403393, 793510500076179457, 1660703880, 1111975788147036162, 2751027780, 2887032783, 1921708988, 838519768642699265, 959168736044437504, 1260573186950860800, 817131686240600065, 1442645192696287233, 1350301199824613379, 2286758755, 1515371378425446408, 1202058297546805248, 2967749163, 1541119272, 1494326218652413962, 3190973958, 1329814931169021956, 1491096446812229645, 2740050293, 1485762680459829249, 59539495, 358983806, 3515090488, 1346624438419251203, 1260005471458639880, 1374180680696016896, 1001839861681270789, 39631839, 484387075, 1089947030590537730, 373165951, 2698270332, 1308786915882172416, 1269787987468001281, 971934511897501696, 1298333779577180161, 1410704090833752069, 1272258675407818752, 80239819, 1296629577545121793, 1161458419267788800, 1301220460215119874, 123300056, 1435930002558787589, 1294809938771030017, 3133482937, 284342721, 703608102361370624, 831567666510983169, 1348117404212191232, 1330322713613914115, 1061050271269380096, 1257519300941959169, 1278795794896711681, 333189108, 2782617499, 1373287105871380480, 814363321, 1253633653911031809, 1289767076350091265, 1172347938741395456, 1297648069173841920, 1411052980795850754, 1188594866395189249, 1424827173286944769, 1201821407535124480, 250425769, 1195484579022417922, 1458496797496774656, 1157760594, 911030365485232128, 1072678035030183936, 1242110133066481665, 1283145695537627143, 1352746047798456323, 1277440837266182145, 1245412089205792770, 1458544941563514884, 1183379609460596738, 1289021950208225283, 1432004769187565573, 608372563, 1283179784537858055, 1012398248324104197, 1414648156579586054, 1195112052391653376, 780790417021296641, 1305266664351698946, 1314682196075130882, 1285608818290962433, 1144074867471527937, 795995930906546176, 1468147195, 35800079, 1241527251574890498, 1448075736989020161, 1292861592422449152, 1291145996009963526, 1163609080692432896, 1263330292707753984, 1426928543217373189, 1961910500, 282349075, 1135573950354694144, 316462395, 1092574650566144008, 1444395330540343301, 983503232533258241, 1065690340554883072, 1259619546773807104, 1177001965508804609, 292340025, 357117058, 27517774, 151781519, 509132217, 1162844253564932097, 1055216818040631296, 2688647109, 380606214, 1141517447150866432, 710130822792130560, 1318638778014203905, 1387695522, 1177378116869734400, 989664731953811456, 1278543999599546368, 1146970634, 3090987450, 1946803771, 2763734578, 1112365214731771920, 470637005, 1058417520959545344, 1247875410823720965, 1280313381472346112, 1271657218795069440, 1062068881093746691, 1313509980277006342, 46723485, 1183901961420185602, 479611157, 1343382273278812160, 3320010078, 2944024082, 1314972359992979460, 1301557562031120384, 1280357308699156480, 2192715912, 398077406, 1170336891524276225, 1323569550, 1336792274940948483, 1045429947958005760, 1654367533, 1142154275705040896, 1218972807868096513, 2987349388, 179535271, 817570398363668480, 1166006713167863809, 1146167363148091393, 1421172680875782153, 1400939756113076224, 1264311985996476416, 191060310, 1288656635431444486, 1227673301264277504, 1225927842015240192, 44673224, 1395773456164298761, 1236284351232557058, 331396491, 951529805626953730, 1646293302, 942940501182943234, 1419724318322225154, 1093657850021400577, 1020681195384958977, 224910349, 1250858517562626049, 1154601949578321920, 904328603374112768, 1277990613271613442, 1017542481922154496, 1073803576907059200, 1260984410834378752, 1219314493970436100, 1005188539, 1079490139481612288, 559138467, 272748932, 449296914, 4106368154, 1250441090118733827, 1885013036, 1117508851958538240, 822976837064265728, 1257363093186887685, 1039554312245051393, 1348178203, 1286325590598049792, 60475342, 1212543969868926977, 2844299344, 894376561729835008, 832319697563615233, 2906519388, 1107465728301694976, 945297819862290432, 753260639922126850, 147789703, 809011363, 52121560, 451125074, 337274760, 3036980100, 494667150, 825414439918780419, 1161261150404784133, 1161803648705486849, 1331312759624101890, 781883786854359040, 1283770801666179074, 1159608796571951104, 964333337677623296, 108406811, 1131579008, 1150473161554706432, 1378824482677256193, 1296970516939657217, 1043679441325629445, 1046030559938572289, 1286130539515322368, 1005178738127097856, 1244796927214051330, 4436853012, 1157668534895255552, 737611915, 1117224331879309312, 1184566608854953985, 1216890667202424832, 4292636774, 1238280782193537025, 1206418970452074496, 1183508705918291980, 1372953532039630851, 1070065065062215680, 1282343982161448960, 1145191715973865472, 1210564543518257152, 976540679768825857, 368135858, 702832335083986945, 1237550454994763778, 1157378072687128576, 1290449068850905089, 1118998876827136000, 246366454, 430102482, 845426718622011393, 1052907908541894656, 478314813, 1396078759, 3298008730, 1385415873322569730, 1089449592310116352, 363902182, 886964920268582912, 3530937973, 4836823542, 776581795227824128, 1074715057, 969218471207800832, 1733687960, 382328899, 489776110, 4845876323, 3404851937, 1258068733764997121, 321689029, 1203766168143593472, 2535841197, 1356812265979338753, 196882463, 319180417, 825427104233844736, 1271267824510439424, 1159259644096929794, 32163123, 1290417807038062594, 3931742259, 1296056242796990466, 1092563993447854080, 3167782548, 1184499063821160448, 1274077070889533442, 1070711974323982336, 291447260, 3051300780, 29205684, 1313862788406800384, 3060619204, 1061262543686123520, 973177933568364544, 428698689, 450066039, 42770886, 1287789664053723136, 1267830652721942529, 12615982, 1100175648583225344, 4807733484, 976494804568870912, 1294710001672626177, 1291155118163976193, 1212167580896509952, 1287412521096404992, 1107081836415668225, 1132991294953930752, 3430124721, 1115661762823462912, 1001513369336197121, 21436663, 56443153, 1207327236333953024, 1036317388973768704, 1023624926945845249, 1294304672396775425, 2775583206, 1092610458371215360, 616777626, 848573786, 1217782303428153345, 943213599685623808, 1108796079934504960, 1116734554595840001, 1287505286354423811, 1300149028978593792, 1299822470904647680, 1252661576265596929, 960238771722772480, 946175834, 2656983210, 1097285966136520705, 1019799349, 883132226518609921, 1190609471942336513, 1287139173233721352, 1203411313818587138, 1270997501470965760, 4041370095, 1080160953625391104, 4844081847, 94651216, 836039910083727360, 789255167086587904, 1254416837384769539, 1043973229784825858, 1065742749817815040, 2923977615, 1293296154898309120, 1134550204970127366, 931685585013694464, 4905301072, 1019221473658105861, 1153082433887227904, 817115513792987137, 1084565989184978944, 1188217601077452801, 1267195613881516033, 1292149688968372224, 1168238262835654658, 897854390387789824, 1215341323458437120, 350692291, 2396031, 1136920927063695360, 1289357477977391104, 1186379677595848704, 1225747502768500737, 1168376663446564867, 1201215448794193921, 127953391, 1128314241210040321, 1276993691962552325, 1216372214070575104, 1266416060187774976, 983872491767689216, 907295051776229381, 1057362609673039872, 1086857677702119425, 1164790218299305985, 1026894336565407744, 1286803192639086593, 1084515175544356864, 18083344, 1286718161425924096, 1270742259307286530, 1242129855195615232, 1134133407435411457, 1133537634993754112, 1253848431325519877, 28894394, 1077610762036789249, 917523807765762050, 139964599, 1077730928, 1271077323840860161, 1247268999655718916, 1198320830045982726, 1175063717190545408, 1012130574675468288, 933853250201235457, 1213188396119515138, 1279130441128312832, 1258916093005094913, 859583731887112194, 515552856, 1037031391496740865, 1004109723929661440, 488829075, 255508137, 1146474489519022080, 722846977373966336, 30214446, 1115627451881639937, 1258589768083963904, 1111099369103728642, 1275870126710173699, 72887863, 1122349993560612864, 950527924763054080, 1005535168445153280, 1120494397249007617, 946126171003121664, 949778128838316037, 1245557232470818819, 1087450579192942597, 1080828885573529606, 3112100287, 3065533652, 2842326227, 982918314, 1104945986072428544, 2530960332, 1278009542194925574, 1047294560953622528, 1011622654904807425, 2270871151, 747254662550544384, 2886984953, 1317386322, 1226625627593330689, 935243562404466688, 1087503765048123394, 1014918534353313793, 920665221785620481, 1194077388088446976, 1275271567413559296, 1205911795493482503, 2340471154, 3179226480, 514627694, 1286488124, 964495158455742466, 2198510837, 1171999349280333824, 449269158, 1269472752202809344, 1067407063490408448, 924710489489330177, 1033822043228315648, 1113624617913147392, 970838698228178946, 2792167318, 1260240281477267457, 4760054903, 939289252130467840, 547492329, 1268997315328696324, 50666556, 852007068752003072, 3193092707, 2349715957, 2436130123, 2736725937, 1160276802, 73292940, 1251176528349667329, 88590366, 1253512029157101573, 1259295103509762049, 885639014941954048, 248109632, 4848950660, 2859682199, 39851368, 204616103, 1151142794213433344, 66530638, 74292641, 161837399, 2313160025, 1857828578, 932275314725740544, 267508334, 44986696, 42958895, 1020646724, 374307261, 1126869553, 211380332, 1100182241500643328, 823973595789529089, 236502251, 928872727, 3044194027, 1702661316, 474072230, 1076979450, 355978272, 35339522, 890993389, 3080923354, 1180927048472256520, 2949010309, 826056531242262528, 1164545136384204801, 32997143, 730128685, 1153049297325371394, 1183147739573567488, 628787224, 3733964601, 800941087, 1243541110842064896, 2882489515, 789458386085613568, 987049245529264129, 1678436172, 724145460, 1186876551389962242, 281285283, 150484802, 1259561966, 1114364179, 499787876, 566100691, 938823903727644674, 355676266, 108032521, 271211205, 375259705, 3145853609, 286691925, 325763361, 764448830, 1112131246908456966, 978998036927041536, 473074188, 1436996964, 2387725358, 257492235, 617517996, 1075038894, 1355456156, 2335840952, 275122175, 3356991503, 923641165559209984, 2831423212, 187346610, 229243594, 455469327, 488262141, 1195368680055422976, 3688299569, 374540233, 324611471, 1090838588, 785638798596055040, 537427845, 1165355644985192451, 2551142966, 774233858, 434906869, 1727169523, 962786363174260736, 226342079, 885026911, 1355223600, 1002541654363004928, 278747570, 117327600, 712727622787145733, 261382471, 719282840, 481323126, 938789808142540800, 305585460, 3411632998, 4333272257, 799477939, 253300381, 892390416082980864, 1061009845397151744, 22516350, 89086806, 1947579828, 89345831, 269055429, 1089861053796810752, 824073722638245889, 1089649691225190401, 916765909024419840, 1033876250937438209, 34642720, 1705783321, 1160657581649596416, 820778109070884864, 1081591973558042625, 234870493, 299411767, 771434785084506112, 2347204361, 255626761, 2623232056, 85490133, 4193174898, 3003861899, 974105188805070850, 922211509035589635, 785956391718559744, 314299864, 3179330083, 41953780, 826483233009328128, 2694225408, 731236408891998208, 2436531429, 2365996659, 1618513814, 321766258, 2559576535, 1602576762, 1084256963016491010, 956718279120379905, 32738210, 1071965278559461376, 413605290, 271779830, 465663913, 543669820, 281199191, 2510502559, 1075767575743791104, 1153111861908430849, 931877488812273664, 40889337, 705820415931846656, 930502235322306560, 1158306572, 42719131, 1107627510009860097, 182638809, 1063661304, 1682004901, 2708055901, 14882543, 304058455, 316551810, 133869377, 275498203, 43606177, 268998548, 627976499, 1007724932866936832, 846137120209190912, 503785525, 42698044, 405068835, 782426718401208320, 3415950041, 431238117, 44227913, 42813442, 183813962, 282177743, 1000475856714727424, 4703330432, 2429992299, 1267502136, 946629498476298240, 1044683546596712450, 3305174536, 611887537, 1036784025137033217, 325019868, 611186908, 620543609, 403714126, 1614358322, 867054590017114112, 29726807, 218902258, 1730793146, 923937537323884544, 393697104, 57840109, 935856078, 470536447, 1589694145, 2712460934, 288443394, 588775378, 423664367, 625922113, 547056800, 902871763, 1019334689369272321, 1468687429, 445638504, 786251362958872576, 1277950969, 2299489029, 1636472624, 106808110, 3957098673, 67472601, 2772237678, 927069871, 333659061, 1159027554, 286134729, 1284204860, 393811795, 621425412, 273203550, 436184881, 192651628, 51469536, 896918116617383937, 3799041023, 272982363, 284046392, 901463098061619201, 150835128, 15480369, 285658745, 21158154, 484403082, 539204903, 29307665, 261078216, 379917346, 80750388, 2984751496, 703127021, 885848982483869696, 1090326776, 600540665, 748262053, 869356780148727810, 430301248, 387117638, 2971444161, 2417932200, 340943591, 3328541458, 828986863495081984, 56167450, 3914947035, 340319067, 77844844, 2348918173, 501934223, 377043857, 900611136, 566028762, 3429343815, 394815670, 828757670517682177, 2572291603, 846525181, 514980362, 4765539974, 165193553, 423795276, 563279378, 1106480558, 246363986, 757678513273114629, 799069063494385674, 713588670, 197253271, 786361772978479104, 712127287404003328, 2896465403, 2761538774, 311576323, 2404962493, 2589259194, 3044796949, 38724129, 38482512, 727565186773716992, 1133057701, 300929299, 268058535, 35108980, 716714876798836736, 4768569977, 560042339, 2555758752, 568559841, 326559762, 362302071, 258631599, 4847679867, 2948365719, 35808159, 2853705782, 4573000338, 387883806, 588756175, 427672353, 482605396, 246020596, 523868168, 328828330, 32834048, 464023280, 413532315, 295422282, 449215961, 2237332156, 119428990, 3874299185, 1751198377, 560693723, 2238250372, 417223593, 938378059, 318108259, 534898986, 1968004992, 324567582, 1859088361, 546490762, 372552404, 49843173, 1345000609, 732832765, 282779178, 473045417, 602811580, 336151137, 305207821, 235006402, 440540561, 355896661, 451940912, 464445683, 3082413386, 322905568, 361518711, 503750140, 377725954, 549422176, 445562185, 327171471, 68180139, 261284032, 490037427, 505343401, 829998458, 463549154, 469653573, 403822204, 1953526646, 527935204, 2546416844, 730000088, 253289141, 322999051, 26512535, 781004810, 1021014218, 355712500, 348757202, 436221283, 441447864]",Taylor_Wike_,4002808893
1,"[1521559886278053889, 1422995305386192902, 1254121523624980480, 1158812989589512193, 1390115910929854464, 1385368912267710464, 1366807272148582410, 1203368062621245441, 1306409080970448896, 41858108, 1289167033066807298, 1257485720530358272, 1485765863374565376, 1558872312144855041, 1492960146791743489, 1210757649903390735, 1267263829240619008, 1269787987468001281, 1527791536611676160, 1355456156, 1451533601514958848, 1558556321770872839, 3092483316, 1292156213057204226, 1166006713167863809, 1435930002558787589, 1267594894039810048, 3803333483, 1524507941331779584, 1534666124629008385, 1343382273278812160, 1357440087135502340, 256819650, 1307850659023249408, 840979969610141696, 1428091009238437898, 1172341866919940096, 552337765, 966397215194435584, 1415492514979749891, 1557115908325359617, 2698270332, 616152725, 3548245769, 1280539352909692930, 1201549705, 524713634, 1458496797496774656, 1270899564116152321, 1534598151272816640, 1134132493588869122, 1026310815182462976, 1295388549181771776, 1044683546596712450, 1448882115433672706, 1426748601125031937, 1261874877264429056, 1299021175457288192, 1356381117679591428, 1413367462989598722, 1441064317378498566, 771434785084506112, 1579652067009896449, 1385415873322569730, 1156913141240008704, 1502707057132249093, 1555959930062077956, 1108796079934504960, 1252661576265596929, 1432075345, 254844042, 958335842568802305, 35200724, 1442223947659939841, 1219314493970436100, 3423957057, 964530193141551104, 1348304895259107330, 281285283, 1555200406824828928, 1570218337149370370, 1451382475960299521, 1313126336660209664, 113147312, 883360479036547073, 1423049192843382786, 1212543969868926977, 1089825060, 1224851091994685440, 944632154750967808, 1536472999355990019, 1162099187716108294, 1537090496442470400, 65434376, 1499143301089447937, 1472536903, 1394329107937304577, 1325979066860711936, 1772606058, 1158096355765739520, 775551928625401857, 1403162818778742789, 1259534029382209538, 1291914996990042114, 1256815865875570694, 994284055154888707, 1408479326132125702, 1273411422941216776, 1286325590598049792, 1969060778, 1009209832203849731, 1684833541, 1432062081000484874, 1162050854347669505, 250425769, 1063661304, 1434966164032081925, 1265298365417500672, 1276024828718452736, 1307448843726991363, 1166109949853929478, 1092563993447854080, 1282075894115373064, 1269795410941546496, 1363671340818038785, 2884198676, 1510323862520619016, 885639014941954048, 1448075736989020161, 1294126689878970368, 1182331344518619136, 1921708988, 1260573186950860800, 1272258675407818752, 46723485, 1498090588247310336, 2943536010, 1485762680459829249, 22016177, 205301986, 357627715, 1364316102449315843, 1163865142788050946, 1131579008, 1665846600, 607099840, 309461364, 316462395, 1043554475493847040, 285658745, 43455584, 1275550667218837504, 44196397, 2410829010, 284342721, 942799406071349248, 2270871151, 1368603611815677954, 1355569672918364164, 1253069085660844032, 1118998876827136000, 218687675, 1285555394929098752, 137116268, 1257519300941959169, 1304424840150110209, 1182888953164320768, 1172545316433944576, 1296225256424853504, 1257353044859260930, 1444395330540343301, 1367943400486535182, 182303703, 1312929584791326720, 1258942575228133376, 1069624169950793729, 1072678035030183936, 1458078791927046150, 1432004769187565573, 1216890667202424832, 216052240, 4852245424, 1077177945058349056, 1238915735360901121, 4193174898, 1448401098440650757, 1373287105871380480, 1036317388973768704, 978998036927041536, 1141517447150866432, 292340025, 509132217, 343205891, 2688647109, 960912358930550784, 391081698, 2292312448, 337274760, 745273, 38702668, 15219000, 179535271, 1272326444123897862, 817115513792987137, 1145191715973865472, 1235375548244754432, 319180417, 1294819399086546944, 41953780, 1353861843551465472, 1305473531791245312, 305585460, 1263699642698604545, 156117393, 1417987188688519173, 1157760594, 1291367288315183106, 2987349388, 272748932, 1079490139481612288, 374244173, 1217872439784411136, 904328603374112768, 1428009859, 1242129855195615232, 1168376663446564867, 964333337677623296, 813977449, 1361846920990363649, 894376561729835008, 333611970, 30214446, 1046030559938572289, 3404851937, 65067637, 2911095315, 249016488, 544616786, 1397745386958344192, 885026911, 3439277979, 1287505286354423811, 762303155413458944, 780790417021296641, 1378534610607439875, 2510879071, 287476441, 1126578257833406465, 16038914, 2328102013, 938823903727644674, 1366057639, 321689029, 849995214450307073, 773298642, 3331910603, 1126869553, 235640672, 951342084241244161, 414088996, 252424283, 530992899, 2763734578, 19383279, 784992575685926912, 1426928024, 355778927, 95023423, 35025665, 1339695104630657024, 1266416060187774976, 43775786, 1220152944877821953, 14344140, 724836070089736192, 1054132224, 436826704, 957826357811007488, 2169542641, 385581129, 1259295103509762049, 822976837064265728, 3158108116, 287735479, 1020646724, 1296088448064016384, 1267830652721942529, 943213599685623808, 1291155118163976193, 1254416837384769539, 949778128838316037, 1007724932866936832, 974105188805070850, 995979576, 597789676, 1286803192639086593, 488829075, 1219303449768185859, 869303474575613952, 566100691, 303016769, 1228643700777144322, 2772237678, 1237550454994763778, 768117934900121600, 615837672, 1215341323458437120, 3179226480, 2899924409, 1646293302, 764857465687056385, 1111099369103728642, 1146474489519022080, 1205911795493482503, 1097285966136520705, 775282019123228672, 1071965278559461376, 1012067395, 931877488812273664, 702832335083986945, 1263955994213847043, 718325382, 3065094377, 2436531429, 321766258, 2694225408, 1107627510009860097, 1618513814, 1139302220728610816, 104374310, 1195368680055422976, 21879024, 916765909024419840, 714591458, 40889337, 2559576535, 4002808893, 18083344, 275122175, 3003861899, 211380332, 1535495785, 74292641, 2661320865, 117275136, 725801209110499328, 347532844, 226047565, 1253113232, 2535841197, 1258272854, 590168938, 587032855, 1039181079725453312, 58892945, 68540316, 868245256331902976, 243757693, 32740920, 232046397, 322262096, 21436663, 2282636015, 501506727, 182638809, 2914682207, 197073408, 192271189, 59553554, 261382471, 836201384, 757264610240163840, 53120768, 837876534740455424, 48898737, 373671644, 43641364, 1851957205, 243662948, 92727851, 527526077, 14885860, 438773353, 30205316, 366850871, 735313118, 57100687, 16807883, 23261531, 342814879, 58669256, 2557521, 24026381, 19785801, 323004974, 61515212, 1260403568, 180817128, 323011542, 17051641, 15111011, 25121410, 521321191, 39181868, 38538397, 40892016, 255626761, 292358120, 89206624, 259375460, 42258864, 18132032, 204774964, 20270332, 241209954, 253872941, 88763317, 88766867, 322714275, 759623838, 484785969, 392811807, 274292462, 2444747064, 41420212, 7117962, 1077493321, 77888423, 37193704, 28951400, 19006591, 234905409, 48849410, 25414711, 488011724, 499098033, 168317678, 130997057, 323003569, 15103223, 17454769, 22055109, 7259302, 112047805, 166270127, 110445334, 28628850, 42065669, 120943272, 21454322, 39288259, 790136510, 105211981, 91208190, 20575752, 145323019, 36362259, 32765534, 24580952, 235441031, 183675164, 45136444, 34301875, 270949258, 78183672, 59342982, 47848627, 19212622, 31447081, 34701524, 438550809, 115597898, 85961526, 43585581, 71023061, 28870086, 51263592, 74791999, 41023170, 19735580, 90959399, 284089166, 75296671, 40390377, 234521957, 72865469, 106246985, 26553086, 30793542, 21586418, 15485441]",jodydavidson,89345831
